Compte au 28/02/2023 : 8300.00 EUR
JPY/EUR : 0.482
USD/EUR : 1.445
Date;Montant;Devise;Categorie
07/06/2022;-872.78;USD;Assurance
19/10/2022;-230.62;JPY;Assurance
26/02/2022;-919.50;USD;Habitation
29/05/2022;-129.40;JPY;Sante
28/10/2022;-417.25;EUR;Assurance
25/10/2022;-353.26;USD;Habitation
09/03/2022;1082.84;EUR;Salaire
26/10/2022;-793.43;EUR;Alimentation
26/02/2022;-513.86;EUR;Loisir
28/11/2022;-887.47;JPY;Loisir
16/08/2022;-972.51;USD;Assurance
05/02/2023;-828.77;USD;Habitation
25/05/2022;-646.30;EUR;Alimentation
12/01/2022;7956.88;USD;Cadeau
23/08/2022;-984.04;USD;Loisir
28/03/2022;-96.59;JPY;Assurance
11/12/2022;-599.08;USD;Loisir
21/03/2022;-762.76;EUR;Loisir
05/01/2023;-335.16;USD;Enfants
23/07/2022;3450.02;EUR;Aide
01/01/2022;5299.42;JPY;Aide
23/08/2022;-345.37;EUR;Communication
26/12/2022;-14.35;USD;Loisir
08/11/2022;-277.93;JPY;Habitation
21/04/2022;-628.90;EUR;Alimentation
06/04/2022;5319.25;JPY;Aide
26/12/2022;-852.39;USD;Assurance
05/05/2022;-729.90;JPY;Sante
18/12/2022;-624.32;USD;Habitation
30/12/2022;8492.75;EUR;Aide
29/03/2022;-418.02;USD;Communication
05/06/2022;-404.50;JPY;Sante
14/01/2022;-471.58;JPY;Habitation
06/01/2022;-515.74;USD;Habitation
08/01/2022;-321.95;USD;Assurance
24/09/2022;-40.10;USD;Alimentation
08/06/2022;-276.55;USD;Loisir
05/07/2022;-321.76;JPY;Transport
07/01/2023;-913.05;USD;Habitation
05/06/2022;-782.19;JPY;Assurance
30/05/2022;3545.28;USD;Salaire
05/01/2023;-869.61;USD;Habitation
19/05/2022;-936.32;JPY;Sante
11/11/2022;-891.27;JPY;Alimentation
15/10/2022;-609.08;EUR;Communication
13/02/2022;-863.27;JPY;Loisir
24/12/2022;-138.97;USD;Loisir
11/01/2022;-723.27;USD;Assurance
28/08/2022;-705.16;EUR;Loisir
03/02/2023;-181.01;EUR;Sante
20/07/2022;-74.16;JPY;Habitation
08/11/2022;-135.33;JPY;Enfants
11/01/2022;-65.59;USD;Loisir
22/03/2022;-413.64;USD;Enfants
14/01/2022;-442.93;JPY;Loisir
15/02/2023;-415.09;EUR;Enfants
20/01/2023;-860.85;EUR;Loisir
23/11/2022;-245.93;JPY;Enfants
06/01/2023;7503.56;USD;Cadeau
01/08/2022;-234.49;JPY;Assurance
15/08/2022;-579.09;EUR;Transport
17/01/2022;3567.39;JPY;Cadeau
20/05/2022;-117.39;EUR;Communication
10/03/2022;-751.59;USD;Loisir
30/01/2023;-569.77;JPY;Enfants
28/04/2022;-858.96;JPY;Sante
09/11/2022;-427.50;EUR;Loisir
24/05/2022;-632.02;EUR;Loisir
28/06/2022;5702.75;JPY;Primes
18/11/2022;-568.93;EUR;Enfants
12/11/2022;-896.53;JPY;Communication
10/02/2023;-843.64;USD;Assurance
16/03/2022;-592.07;EUR;Enfants
13/01/2023;-85.56;JPY;Enfants
10/08/2022;-698.53;EUR;Loisir
07/06/2022;-713.45;EUR;Loisir
24/10/2022;-829.29;JPY;Enfants
22/12/2022;-621.75;USD;Communication
28/07/2022;-243.36;EUR;Sante
14/12/2022;-346.82;EUR;Alimentation
13/10/2022;-583.97;EUR;Alimentation
25/01/2022;-709.70;USD;Communication
19/04/2022;-696.87;EUR;Transport
26/05/2022;6669.56;USD;Aide
29/04/2022;-609.65;USD;Assurance
01/05/2022;-567.32;JPY;Sante
13/01/2022;-663.28;EUR;Communication
23/02/2022;-587.80;JPY;Enfants
02/03/2022;-12.10;JPY;Transport
01/12/2022;-95.61;JPY;Sante
12/03/2022;-975.10;JPY;Sante
02/02/2022;-148.38;EUR;Enfants
24/07/2022;-973.65;EUR;Sante
06/09/2022;-612.41;USD;Sante
14/11/2022;-813.72;USD;Alimentation
24/04/2022;-687.69;EUR;Sante
22/03/2022;-791.43;EUR;Assurance
24/01/2022;9961.20;JPY;Salaire
12/02/2023;-342.52;EUR;Alimentation
13/03/2022;-792.64;USD;Alimentation
22/03/2022;4961.96;EUR;Primes
28/05/2022;-387.35;USD;Enfants
12/06/2022;-992.74;JPY;Transport
19/10/2022;-700.38;EUR;Sante
08/09/2022;-918.72;USD;Habitation
24/06/2022;-766.59;USD;Loisir
19/07/2022;-153.86;EUR;Communication
18/10/2022;-491.37;JPY;Loisir
06/10/2022;-348.57;JPY;Alimentation
15/02/2023;-562.19;JPY;Sante
15/07/2022;-508.01;EUR;Enfants
24/04/2022;-37.44;USD;Habitation
02/09/2022;-805.14;USD;Communication
09/04/2022;-878.47;EUR;Alimentation
29/03/2022;-30.24;EUR;Enfants
16/04/2022;-89.44;USD;Transport
23/12/2022;-64.86;EUR;Assurance
09/02/2023;-11.55;EUR;Loisir
02/10/2022;8649.89;JPY;Cadeau
26/12/2022;-849.65;EUR;Transport
15/02/2022;-312.95;USD;Communication
03/07/2022;4656.24;USD;Aide
18/03/2022;-584.48;USD;Enfants
06/08/2022;-643.74;USD;Habitation
04/04/2022;-622.70;EUR;Alimentation
24/05/2022;-83.59;EUR;Habitation
17/06/2022;-769.73;EUR;Alimentation
15/08/2022;-440.40;USD;Alimentation
30/07/2022;-619.62;JPY;Alimentation
01/02/2022;-499.87;EUR;Communication
02/04/2022;-329.32;JPY;Habitation
22/07/2022;2622.56;USD;Aide
29/05/2022;-393.10;JPY;Habitation
22/06/2022;-482.68;EUR;Alimentation
04/02/2022;-15.95;USD;Loisir
09/09/2022;-710.99;JPY;Transport
18/12/2022;-968.01;USD;Loisir
31/01/2022;-75.85;USD;Loisir
28/04/2022;-899.02;EUR;Sante
17/02/2022;-925.81;EUR;Sante
04/09/2022;-219.39;EUR;Habitation
26/03/2022;-827.20;USD;Sante
19/11/2022;-330.30;EUR;Loisir
11/06/2022;-876.11;USD;Transport
21/05/2022;-49.54;EUR;Habitation
18/03/2022;-694.63;EUR;Alimentation
10/10/2022;-492.13;USD;Assurance
18/09/2022;-899.85;JPY;Habitation
13/04/2022;-564.98;JPY;Enfants
01/02/2023;-630.98;EUR;Habitation
09/04/2022;-401.89;JPY;Enfants
15/08/2022;-71.21;EUR;Alimentation
31/07/2022;-727.48;USD;Sante
28/04/2022;-840.34;USD;Communication
23/07/2022;-45.41;JPY;Alimentation
18/11/2022;-109.11;USD;Loisir
19/08/2022;-528.28;USD;Sante
26/04/2022;-534.39;USD;Enfants
19/08/2022;-581.55;JPY;Sante
04/08/2022;-151.60;USD;Alimentation
16/02/2022;-241.28;USD;Sante
21/03/2022;-603.24;JPY;Sante
30/06/2022;-707.66;EUR;Sante
12/02/2023;-259.15;EUR;Communication
08/11/2022;-189.41;USD;Communication
13/01/2023;-314.62;USD;Transport
16/09/2022;-598.90;EUR;Assurance
10/05/2022;-958.30;JPY;Loisir
08/10/2022;-609.62;EUR;Communication
19/12/2022;-490.61;EUR;Enfants
19/04/2022;-139.50;JPY;Habitation
19/01/2023;-673.79;JPY;Assurance
31/12/2022;-269.85;USD;Habitation
14/12/2022;-459.87;EUR;Assurance
10/01/2022;-276.54;JPY;Assurance
27/02/2022;-21.09;EUR;Alimentation
23/06/2022;-49.88;USD;Communication
20/07/2022;-693.78;USD;Sante
23/09/2022;-969.45;EUR;Assurance
18/06/2022;-998.59;USD;Assurance
10/06/2022;-387.47;EUR;Transport
14/02/2023;-321.89;JPY;Alimentation
11/01/2023;-646.30;JPY;Loisir
11/12/2022;-695.34;EUR;Alimentation
28/02/2022;-935.94;USD;Transport
23/01/2022;-188.14;JPY;Loisir
28/02/2022;-498.05;EUR;Transport
13/01/2022;-729.52;EUR;Enfants
08/03/2022;-760.52;USD;Loisir
17/02/2023;-980.79;JPY;Alimentation
22/10/2022;9627.15;USD;Primes
07/07/2022;-781.16;JPY;Communication
27/11/2022;-399.91;JPY;Habitation
17/06/2022;-498.90;JPY;Enfants
10/02/2022;-485.63;EUR;Sante
08/06/2022;-417.68;USD;Habitation
30/01/2022;-248.95;JPY;Transport
15/03/2022;-42.89;USD;Habitation
14/04/2022;7546.96;USD;Salaire
13/11/2022;-43.23;JPY;Assurance
25/07/2022;-246.76;EUR;Loisir
03/04/2022;-785.73;JPY;Habitation
14/01/2022;-319.63;EUR;Enfants
16/08/2022;-491.97;USD;Alimentation
31/05/2022;-54.51;EUR;Assurance
23/05/2022;-885.23;JPY;Habitation
21/05/2022;-590.74;USD;Transport
10/12/2022;-100.61;JPY;Sante
13/06/2022;-61.58;JPY;Sante
22/01/2023;-428.24;JPY;Communication
22/04/2022;-613.44;JPY;Assurance
02/07/2022;1633.70;EUR;Primes
21/05/2022;-804.30;EUR;Sante
03/07/2022;-791.20;JPY;Communication
05/07/2022;-746.33;JPY;Habitation
05/05/2022;-296.93;USD;Alimentation
16/01/2023;-130.88;USD;Sante
29/10/2022;8492.91;USD;Aide
03/10/2022;-835.45;EUR;Assurance
02/09/2022;-755.34;EUR;Communication
27/02/2022;-456.63;EUR;Enfants
06/08/2022;-640.60;EUR;Transport
01/03/2022;-507.72;EUR;Assurance
28/03/2022;-427.14;JPY;Sante
04/09/2022;-161.79;USD;Habitation
11/09/2022;-559.88;EUR;Habitation
15/08/2022;-971.01;EUR;Communication
10/07/2022;-952.67;USD;Communication
04/02/2022;-810.39;USD;Enfants
06/03/2022;-578.79;EUR;Sante
08/03/2022;-871.70;JPY;Sante
11/02/2023;-907.12;USD;Habitation
05/02/2023;-637.38;USD;Loisir
13/03/2022;-394.75;JPY;Transport
16/04/2022;-888.36;EUR;Assurance
22/11/2022;-789.26;JPY;Alimentation
14/01/2022;2585.79;USD;Cadeau
07/10/2022;-90.61;JPY;Habitation
18/08/2022;-519.55;JPY;Sante
05/07/2022;-428.74;EUR;Habitation
12/11/2022;-898.24;JPY;Transport
24/04/2022;-603.87;JPY;Transport
19/03/2022;-146.14;USD;Enfants
20/10/2022;-31.42;USD;Transport
03/02/2022;-663.80;JPY;Enfants
02/11/2022;-84.00;JPY;Sante
28/05/2022;-619.06;EUR;Communication
25/02/2022;-306.18;EUR;Loisir
29/01/2022;-192.33;USD;Habitation
18/06/2022;-142.38;EUR;Transport
22/06/2022;-865.85;JPY;Transport
09/02/2022;-954.36;EUR;Habitation
20/03/2022;-755.28;USD;Habitation
25/08/2022;-83.94;JPY;Communication
15/06/2022;-708.73;EUR;Habitation
05/01/2023;-238.01;EUR;Sante
04/09/2022;-64.37;USD;Habitation
23/07/2022;-757.09;JPY;Alimentation
16/03/2022;-142.51;USD;Sante
11/05/2022;-775.57;JPY;Assurance
14/05/2022;-302.92;USD;Loisir
21/10/2022;-537.32;EUR;Assurance
23/12/2022;-690.31;JPY;Communication
21/02/2022;-160.83;JPY;Sante
04/12/2022;-302.96;JPY;Communication
17/04/2022;-106.54;JPY;Transport
16/02/2022;-486.95;EUR;Communication
01/05/2022;-639.27;USD;Transport
31/01/2023;-581.36;JPY;Communication
23/07/2022;-394.14;EUR;Loisir
05/03/2022;-43.99;EUR;Enfants
08/01/2022;5632.07;JPY;Aide
07/09/2022;-593.30;JPY;Assurance
04/06/2022;-403.11;EUR;Habitation
21/07/2022;7885.96;USD;Cadeau
06/04/2022;-453.87;EUR;Transport
25/12/2022;-67.14;JPY;Assurance
29/01/2022;-195.22;USD;Communication
30/10/2022;-714.23;EUR;Loisir
29/05/2022;6579.85;JPY;Salaire
05/02/2022;-255.40;EUR;Loisir
01/06/2022;-599.33;USD;Sante
23/08/2022;-373.27;USD;Alimentation
10/08/2022;-776.12;JPY;Alimentation
15/03/2022;-877.73;USD;Assurance
17/11/2022;-785.53;EUR;Alimentation
26/08/2022;5003.73;EUR;Aide
10/09/2022;-754.01;USD;Alimentation
15/07/2022;-853.64;EUR;Enfants
27/05/2022;-52.46;JPY;Enfants
30/08/2022;-676.80;JPY;Habitation
28/03/2022;-731.19;USD;Assurance
29/08/2022;-298.85;EUR;Communication
27/01/2022;-295.50;EUR;Habitation
20/11/2022;-117.36;JPY;Sante
14/05/2022;8498.71;JPY;Primes
26/10/2022;-787.12;USD;Habitation
08/01/2023;-558.31;USD;Habitation
30/12/2022;-348.77;JPY;Alimentation
12/03/2022;5528.24;USD;Primes
24/01/2022;-787.92;EUR;Loisir
12/07/2022;-812.10;USD;Enfants
29/05/2022;-55.72;JPY;Alimentation
26/11/2022;-861.26;USD;Transport
30/07/2022;-960.71;USD;Habitation
28/06/2022;-374.65;JPY;Communication
16/11/2022;-412.57;EUR;Sante
22/01/2023;-514.26;EUR;Alimentation
04/02/2022;-107.11;USD;Transport
07/12/2022;-597.37;JPY;Habitation
09/05/2022;-915.94;EUR;Transport
10/02/2022;-230.12;USD;Sante
07/02/2022;-8.43;JPY;Alimentation
29/01/2023;-34.44;EUR;Loisir
26/04/2022;-611.29;USD;Sante
15/06/2022;-468.79;EUR;Assurance
13/12/2022;6584.05;EUR;Aide
21/12/2022;-240.15;JPY;Enfants
19/10/2022;-895.58;JPY;Assurance
31/01/2022;-204.24;USD;Habitation
23/11/2022;-309.70;USD;Transport
18/10/2022;-344.73;JPY;Loisir
19/09/2022;-10.42;JPY;Sante
29/06/2022;-928.06;USD;Habitation
21/10/2022;-367.30;USD;Sante
08/06/2022;-748.46;JPY;Habitation
22/03/2022;-89.83;USD;Loisir
06/08/2022;-136.31;JPY;Communication
31/07/2022;-470.82;USD;Sante
14/10/2022;-217.49;USD;Communication
02/03/2022;-698.07;JPY;Assurance
23/06/2022;-801.27;EUR;Communication
30/01/2023;-670.80;EUR;Assurance
12/08/2022;-529.28;USD;Loisir
03/05/2022;-163.16;JPY;Assurance
08/04/2022;-836.60;EUR;Transport
10/03/2022;-291.43;EUR;Transport
26/07/2022;4028.98;USD;Salaire
28/10/2022;-72.62;EUR;Alimentation
15/12/2022;-332.06;USD;Sante
08/03/2022;-711.70;EUR;Habitation
13/02/2023;-713.65;JPY;Enfants
30/08/2022;-786.10;JPY;Communication
01/10/2022;-558.15;JPY;Assurance
26/02/2022;-40.27;USD;Sante
03/04/2022;-5.57;JPY;Loisir
11/01/2023;-298.63;USD;Enfants
07/07/2022;-43.52;USD;Loisir
22/11/2022;-684.74;JPY;Transport
25/01/2023;-359.38;USD;Habitation
27/04/2022;-482.18;USD;Enfants
19/02/2022;-314.99;JPY;Habitation
11/02/2023;-757.11;USD;Transport
28/04/2022;1724.94;JPY;Primes
13/09/2022;-193.56;USD;Assurance
07/07/2022;-305.35;EUR;Loisir
25/12/2022;-436.47;EUR;Alimentation
24/06/2022;-755.53;JPY;Transport
26/02/2022;-225.41;JPY;Sante
11/01/2022;-161.30;USD;Transport
14/11/2022;4265.64;JPY;Cadeau
05/02/2022;-874.04;USD;Assurance
05/12/2022;1984.65;USD;Aide
13/08/2022;4981.55;USD;Salaire
08/08/2022;-364.95;USD;Assurance
11/06/2022;-485.30;EUR;Assurance
01/05/2022;-924.08;JPY;Transport
01/07/2022;-597.04;USD;Communication
16/08/2022;-192.20;JPY;Transport
26/01/2023;6385.67;EUR;Aide
08/08/2022;-716.31;EUR;Enfants
15/06/2022;-839.22;JPY;Alimentation
07/09/2022;-682.41;USD;Loisir
06/01/2023;-435.45;EUR;Alimentation
28/01/2023;-58.40;JPY;Loisir
20/05/2022;5505.20;EUR;Salaire
09/11/2022;-277.00;JPY;Sante
27/08/2022;-775.47;JPY;Assurance
06/09/2022;7482.14;USD;Aide
26/12/2022;-570.66;USD;Habitation
29/07/2022;-366.57;EUR;Assurance
15/07/2022;-847.79;JPY;Assurance
19/12/2022;-612.68;JPY;Transport
15/05/2022;-944.60;EUR;Assurance
17/02/2022;-519.33;USD;Alimentation
23/03/2022;6963.73;USD;Cadeau
14/11/2022;-941.70;USD;Alimentation
09/06/2022;-175.22;JPY;Assurance
29/10/2022;-824.39;EUR;Enfants
14/02/2023;-965.32;EUR;Alimentation
18/01/2023;-393.68;USD;Communication
14/02/2023;196.09;JPY;Cadeau
18/11/2022;-442.58;EUR;Enfants
12/01/2023;-51.33;JPY;Assurance
03/03/2022;1338.85;EUR;Salaire
01/05/2022;-489.51;USD;Assurance
06/04/2022;6090.15;EUR;Primes
03/06/2022;-278.28;EUR;Alimentation
01/06/2022;-184.42;JPY;Communication
28/04/2022;-636.34;EUR;Communication
24/01/2023;-214.00;EUR;Alimentation
23/11/2022;1076.61;USD;Salaire
25/07/2022;-542.28;EUR;Alimentation
10/03/2022;-137.82;USD;Communication
19/09/2022;322.34;USD;Primes
05/02/2023;-320.32;JPY;Loisir
30/09/2022;-249.00;JPY;Habitation
07/01/2022;-496.28;EUR;Habitation
20/04/2022;-768.93;JPY;Sante
08/12/2022;-156.52;JPY;Sante
02/03/2022;-100.35;USD;Habitation
10/01/2023;-574.72;USD;Communication
13/07/2022;3544.48;USD;Salaire
12/04/2022;6429.10;EUR;Salaire
05/10/2022;-954.36;JPY;Loisir
24/12/2022;-157.38;EUR;Enfants
02/12/2022;-558.02;USD;Transport
19/08/2022;6198.54;EUR;Salaire
03/07/2022;-41.77;JPY;Habitation
13/01/2023;3948.16;JPY;Primes
16/03/2022;-849.13;JPY;Transport
21/03/2022;-253.86;USD;Assurance
06/11/2022;-418.42;USD;Habitation
13/01/2023;-6.02;EUR;Alimentation
18/09/2022;-399.89;EUR;Assurance
18/09/2022;-277.16;EUR;Transport
12/07/2022;-311.11;USD;Transport
03/02/2023;-833.85;EUR;Alimentation
05/05/2022;-209.22;EUR;Transport
10/01/2022;-423.25;JPY;Sante
11/01/2023;-300.63;JPY;Alimentation
21/11/2022;6473.21;JPY;Primes
15/01/2023;-98.22;EUR;Loisir
29/06/2022;-770.12;USD;Alimentation
31/01/2022;-950.49;EUR;Transport
23/06/2022;-154.01;JPY;Communication
26/03/2022;-313.02;USD;Transport
09/03/2022;-522.26;USD;Transport
10/05/2022;-35.20;USD;Communication
25/03/2022;-89.09;EUR;Alimentation
16/04/2022;636.53;JPY;Aide
31/01/2023;2982.59;USD;Cadeau
18/09/2022;-794.66;EUR;Assurance
07/09/2022;-442.22;JPY;Sante
14/01/2023;-208.62;EUR;Transport
16/01/2022;5173.62;USD;Aide
17/05/2022;1539.88;JPY;Primes
27/02/2022;-447.63;USD;Transport
26/12/2022;-9.86;USD;Enfants
03/08/2022;-792.59;USD;Loisir
12/11/2022;-238.22;USD;Assurance
19/01/2022;-11.18;USD;Transport
30/06/2022;8250.50;EUR;Salaire
15/07/2022;-998.42;USD;Communication
05/03/2022;-52.93;USD;Sante
10/01/2023;-612.61;EUR;Alimentation
12/04/2022;-59.14;EUR;Loisir
06/02/2022;-550.49;JPY;Communication
22/02/2022;-845.73;EUR;Sante
17/01/2022;-905.92;USD;Communication
04/08/2022;-168.54;JPY;Assurance
21/10/2022;-708.34;EUR;Habitation
29/06/2022;-730.13;USD;Assurance
05/06/2022;-520.54;JPY;Assurance
18/01/2023;-128.95;EUR;Loisir
08/05/2022;-8.39;EUR;Alimentation
18/02/2023;-62.42;JPY;Transport
01/02/2022;-181.21;USD;Alimentation
08/06/2022;-445.60;EUR;Sante
15/06/2022;2970.56;EUR;Primes
04/08/2022;-942.46;USD;Sante
11/06/2022;-135.36;USD;Enfants
18/10/2022;-588.91;EUR;Sante
03/06/2022;-11.77;EUR;Alimentation
22/03/2022;-162.81;JPY;Sante
17/07/2022;-921.37;USD;Transport
04/01/2022;-902.97;USD;Assurance
22/01/2022;-397.85;EUR;Sante
27/01/2023;-533.20;USD;Loisir
26/11/2022;-375.48;JPY;Transport
10/06/2022;-62.39;EUR;Loisir
29/05/2022;-3.82;EUR;Habitation
14/07/2022;-565.25;USD;Loisir
27/11/2022;-214.52;EUR;Habitation
09/02/2023;-736.17;JPY;Communication
02/10/2022;-657.32;JPY;Habitation
11/02/2022;1506.10;EUR;Cadeau
30/01/2023;-848.89;EUR;Alimentation
20/01/2022;-165.21;USD;Loisir
06/06/2022;-196.37;USD;Sante
29/08/2022;2512.24;EUR;Salaire
28/09/2022;-323.06;USD;Communication
18/10/2022;-280.97;USD;Enfants
12/05/2022;-324.43;USD;Enfants
29/01/2023;-996.43;EUR;Sante
02/12/2022;-163.78;USD;Communication
13/07/2022;-306.73;EUR;Habitation
19/12/2022;-110.78;JPY;Loisir
17/09/2022;-347.34;JPY;Enfants
15/11/2022;-608.91;JPY;Assurance
22/01/2022;-621.22;USD;Communication
30/08/2022;-177.62;USD;Loisir
21/07/2022;-735.31;JPY;Loisir
13/06/2022;-974.46;JPY;Sante
27/03/2022;-330.60;USD;Loisir
07/09/2022;-287.10;EUR;Habitation
24/03/2022;-346.62;JPY;Enfants
17/12/2022;-799.19;JPY;Habitation
06/10/2022;-452.40;JPY;Sante
05/01/2023;-367.05;USD;Alimentation
26/11/2022;-768.53;USD;Communication
27/10/2022;-229.61;EUR;Transport
03/05/2022;-920.00;JPY;Assurance
27/02/2022;-54.87;EUR;Alimentation
04/09/2022;2319.82;EUR;Primes
10/11/2022;-549.23;JPY;Alimentation
07/04/2022;-815.06;EUR;Sante
28/06/2022;-913.66;EUR;Transport
13/09/2022;-472.17;USD;Transport
09/11/2022;-525.08;JPY;Enfants
13/12/2022;-193.74;USD;Alimentation
22/08/2022;-629.90;JPY;Enfants
13/03/2022;-249.59;EUR;Assurance
19/07/2022;-707.81;USD;Sante
04/04/2022;-885.68;JPY;Communication
20/02/2022;-825.36;JPY;Alimentation
06/04/2022;7124.77;EUR;Cadeau
16/01/2022;-360.38;EUR;Enfants
29/11/2022;744.62;USD;Primes
01/06/2022;-148.61;USD;Alimentation
18/01/2022;-70.80;USD;Habitation
30/01/2023;-319.28;JPY;Enfants
02/11/2022;-777.79;JPY;Enfants
11/07/2022;-106.44;USD;Sante
19/02/2022;-613.44;USD;Communication
04/03/2022;-502.32;EUR;Loisir
09/02/2023;4152.16;JPY;Salaire
07/03/2022;3448.30;USD;Salaire
27/10/2022;-424.13;EUR;Transport
09/01/2022;-332.05;USD;Alimentation
18/04/2022;-790.38;JPY;Assurance
28/06/2022;4246.88;JPY;Aide
05/07/2022;-989.32;JPY;Enfants
14/05/2022;-28.83;USD;Assurance
17/02/2022;-654.21;EUR;Assurance
16/10/2022;-322.60;USD;Transport
07/12/2022;-929.94;EUR;Transport
17/03/2022;-496.08;JPY;Loisir
02/11/2022;-531.06;EUR;Sante
31/10/2022;-679.12;USD;Habitation
17/02/2023;-667.85;JPY;Habitation
08/09/2022;-584.59;JPY;Communication
14/02/2022;-42.89;USD;Alimentation
03/08/2022;-678.23;USD;Loisir
09/12/2022;-237.78;USD;Sante
31/08/2022;-545.77;JPY;Enfants
07/01/2022;-884.73;JPY;Communication
04/03/2022;-236.53;USD;Communication
06/09/2022;-510.76;EUR;Assurance
15/10/2022;-90.88;EUR;Habitation
22/01/2022;-257.43;EUR;Transport
10/11/2022;-181.30;EUR;Alimentation
24/01/2022;-869.11;EUR;Enfants
03/04/2022;-353.92;JPY;Habitation
27/04/2022;-18.29;JPY;Alimentation
11/05/2022;-978.25;USD;Assurance
24/07/2022;4550.12;EUR;Salaire
12/11/2022;-606.54;USD;Sante
08/02/2023;-919.43;USD;Sante
30/10/2022;-347.95;USD;Enfants
20/05/2022;-163.73;USD;Assurance
14/01/2022;-405.61;EUR;Communication
19/11/2022;-665.75;USD;Alimentation
08/09/2022;-800.55;JPY;Loisir
14/09/2022;-968.33;USD;Alimentation
30/05/2022;-374.98;USD;Alimentation
06/02/2023;-553.39;JPY;Enfants
17/05/2022;-48.07;EUR;Assurance
27/05/2022;-397.82;JPY;Enfants
07/05/2022;-582.73;USD;Habitation
21/01/2023;-412.35;EUR;Transport
03/06/2022;-712.69;EUR;Loisir
01/10/2022;9535.67;EUR;Aide
03/04/2022;-929.29;USD;Sante
19/08/2022;-686.39;EUR;Communication
01/04/2022;-94.09;JPY;Transport
20/11/2022;-804.11;JPY;Communication
18/08/2022;-317.65;USD;Loisir
14/09/2022;-745.51;JPY;Assurance
15/06/2022;2256.77;USD;Cadeau
05/06/2022;-52.55;EUR;Transport
11/04/2022;-388.12;USD;Transport
24/04/2022;-13.72;EUR;Enfants
22/12/2022;-223.73;USD;Transport
12/01/2023;-537.37;EUR;Loisir
03/12/2022;-803.69;EUR;Communication
17/02/2023;-667.47;JPY;Habitation
29/10/2022;-697.92;USD;Habitation
10/03/2022;-658.48;EUR;Assurance
08/09/2022;7440.45;EUR;Cadeau
14/03/2022;-659.48;EUR;Enfants
15/12/2022;-770.50;JPY;Habitation
02/07/2022;-319.43;EUR;Communication
10/09/2022;-307.71;EUR;Enfants
06/03/2022;-867.30;JPY;Sante
13/04/2022;-407.19;USD;Transport
27/01/2022;-733.31;EUR;Communication
19/05/2022;-552.51;JPY;Alimentation
01/02/2023;-816.69;JPY;Habitation
18/12/2022;-621.38;USD;Communication
03/05/2022;-463.23;EUR;Transport
08/05/2022;8228.53;JPY;Primes
28/06/2022;-395.86;USD;Communication
21/10/2022;-27.72;USD;Alimentation
23/01/2022;-388.14;EUR;Communication
22/05/2022;-151.57;EUR;Assurance
18/09/2022;-854.07;JPY;Assurance
08/09/2022;-430.68;JPY;Communication
01/08/2022;-854.63;EUR;Communication
21/08/2022;-194.72;EUR;Habitation
06/12/2022;-105.71;USD;Communication
13/01/2023;-227.74;JPY;Enfants
06/03/2022;-648.10;JPY;Communication
28/08/2022;-579.88;JPY;Habitation
24/04/2022;-59.22;JPY;Enfants
24/03/2022;-212.94;USD;Enfants
02/03/2022;9462.06;USD;Salaire
05/08/2022;-367.81;EUR;Communication
05/06/2022;6883.68;EUR;Cadeau
25/12/2022;-116.92;USD;Enfants
12/02/2023;-472.81;USD;Transport
12/11/2022;-166.88;USD;Alimentation
16/10/2022;-608.92;JPY;Assurance
29/03/2022;-132.22;USD;Loisir
28/03/2022;-306.32;EUR;Habitation
01/09/2022;-914.37;JPY;Enfants
04/02/2022;-585.08;JPY;Communication
07/10/2022;4155.37;EUR;Primes
27/05/2022;-745.31;EUR;Sante
15/11/2022;-728.93;EUR;Communication
31/10/2022;-586.86;USD;Communication
07/10/2022;3457.37;JPY;Salaire
17/12/2022;-199.57;JPY;Sante
15/02/2022;-803.41;USD;Assurance
27/11/2022;-873.62;JPY;Communication
12/07/2022;685.89;USD;Primes
23/12/2022;-652.02;USD;Assurance
26/07/2022;1248.13;EUR;Primes
16/05/2022;-630.42;EUR;Enfants
05/03/2022;-939.04;JPY;Sante
04/02/2023;-350.81;USD;Habitation
22/12/2022;-785.62;JPY;Communication
09/09/2022;-707.68;EUR;Assurance
21/03/2022;-743.05;JPY;Sante
14/02/2023;-527.41;JPY;Habitation
09/03/2022;-844.46;JPY;Enfants
06/08/2022;-221.64;EUR;Sante
30/07/2022;-309.53;JPY;Assurance
23/10/2022;-210.51;JPY;Alimentation
15/09/2022;-355.31;EUR;Enfants
20/06/2022;-110.83;USD;Assurance
30/06/2022;-560.59;JPY;Transport
05/01/2022;-819.67;EUR;Enfants
08/06/2022;-535.23;JPY;Habitation
02/01/2023;-8.37;JPY;Sante
18/11/2022;-849.83;JPY;Assurance
03/12/2022;-781.65;EUR;Loisir
21/06/2022;-849.76;EUR;Loisir
29/01/2023;-596.45;USD;Alimentation
06/01/2023;-64.24;JPY;Alimentation
04/02/2022;-463.16;USD;Transport
17/06/2022;-216.32;JPY;Alimentation
01/09/2022;-827.61;JPY;Sante
06/04/2022;-651.91;JPY;Sante
10/08/2022;-300.59;USD;Enfants
29/04/2022;-532.62;JPY;Transport
22/10/2022;9926.76;JPY;Primes
24/05/2022;-383.48;JPY;Sante
23/03/2022;8929.38;EUR;Cadeau
18/02/2022;-825.94;EUR;Assurance
10/04/2022;-99.76;USD;Sante
22/11/2022;-810.64;USD;Habitation
28/12/2022;-374.54;USD;Loisir
